# line,type,amount,ministry,source
588,Έξοδα,91259000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
589,Έξοδα,189000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-609-0000000 Δαπάνες της Εθνικής Επιτροπής για τα Δικαιώματα
590,Έξοδα,1342000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-610-0000000 Δαπάνες της Ειδικής Γραμματείας Διαχείρισης
591,Έξοδα,30271000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-611-0000000 Δαπάνες Προεδρίας της Κυβέρνησης που
592,Έξοδα,103500000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
593,Έξοδα,631936535000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-711-0000000 Γενικές Κρατικές Δαπάνες
594,Έξοδα,445780000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής
595,Έξοδα,172000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
596,Έξοδα,144000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
597,Έξοδα,144000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
598,Έξοδα,150000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
599,Έξοδα,3262000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320500 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
600,Έξοδα,1276000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320600 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
601,Έξοδα,2704000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320700 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
602,Έξοδα,114000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320800 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
603,Έξοδα,461000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0320900 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
604,Έξοδα,192000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321000 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
605,Έξοδα,44000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
606,Έξοδα,55000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
607,Έξοδα,154000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
608,Έξοδα,190000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
609,Έξοδα,186000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321500 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
610,Έξοδα,50000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321600 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
611,Έξοδα,79000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321700 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
612,Έξοδα,229000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321800 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
613,Έξοδα,191000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0321900 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
614,Έξοδα,271000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322000 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
615,Έξοδα,98000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
616,Έξοδα,2277000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
617,Έξοδα,72000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
618,Έξοδα,62000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
619,Έξοδα,168000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322500 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
620,Έξοδα,146000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322600 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
621,Έξοδα,119000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322700 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
622,Έξοδα,91000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322800 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
623,Έξοδα,116000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0322900 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
624,Έξοδα,374000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323000 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
625,Έξοδα,222000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
626,Έξοδα,340000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
627,Έξοδα,98000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
628,Έξοδα,322000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
629,Έξοδα,103000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323500 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
630,Έξοδα,258000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323600 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
631,Έξοδα,72000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323700 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
632,Έξοδα,516000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323800 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
633,Έξοδα,288000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0323900 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
634,Έξοδα,48000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324000 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
635,Έξοδα,101000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
636,Έξοδα,115000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
637,Έξοδα,165000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
638,Έξοδα,210000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
639,Έξοδα,19000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324500 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
640,Έξοδα,98000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324600 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
641,Έξοδα,193000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324700 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
642,Έξοδα,198000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324800 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
643,Έξοδα,180000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0324900 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
644,Έξοδα,126000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0325000 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
645,Έξοδα,66000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0325100 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
646,Έξοδα,115000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0325200 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
647,Έξοδα,61000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0325300 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
648,Έξοδα,75000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0325400 Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης
649,Έξοδα,18000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430100 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
650,Έξοδα,56000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
651,Έξοδα,28000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
652,Έξοδα,326000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430500 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
653,Έξοδα,280000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430600 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
654,Έξοδα,642000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430700 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
655,Έξοδα,45000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430800 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
656,Έξοδα,181000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0430900 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
657,Έξοδα,50000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431000 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
658,Έξοδα,60000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
659,Έξοδα,62000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431300 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
660,Έξοδα,138000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
661,Έξοδα,55000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431500 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
662,Έξοδα,5000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431700 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
663,Έξοδα,21000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431800 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
664,Έξοδα,45000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0431900 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
665,Έξοδα,65000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432000 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
666,Έξοδα,43000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432100 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
667,Έξοδα,191000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
668,Έξοδα,77000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432300 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
669,Έξοδα,29000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
670,Έξοδα,16000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432600 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
671,Έξοδα,9000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432700 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
672,Έξοδα,4000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432800 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
673,Έξοδα,63000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0432900 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
674,Έξοδα,17000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433000 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
675,Έξοδα,36000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433100 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
676,Έξοδα,83000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
677,Έξοδα,16000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433300 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
678,Έξοδα,88000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
679,Έξοδα,18000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433500 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
680,Έξοδα,41000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433600 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
681,Έξοδα,13000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433700 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
682,Έξοδα,54000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433800 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
683,Έξοδα,17000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0433900 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
684,Έξοδα,24000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434000 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
685,Έξοδα,9000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434100 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
686,Έξοδα,26000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
687,Έξοδα,8000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434300 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
688,Έξοδα,12000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
689,Έξοδα,52000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434500 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
690,Έξοδα,19000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434600 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
691,Έξοδα,76000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434700 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
692,Έξοδα,30000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434800 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
693,Έξοδα,8000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0434900 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
694,Έξοδα,24000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0435000 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
695,Έξοδα,10000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0435100 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
696,Έξοδα,28000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0435200 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
697,Έξοδα,18000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0435300 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
698,Έξοδα,19000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-801-0435400 Τελωνεία της Ανεξάρτητης Διοικητικής Αρχής
699,Έξοδα,1185000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-802-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Αρχή
700,Έξοδα,2260000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-803-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Εθνικό
701,Έξοδα,2000000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
702,Έξοδα,24000000,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1023-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
703,Έξοδα,2039000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,"1029-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
704,Έξοδα,145109000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,1029-202-0000000 Γενική Γραμματεία Αγροτικής Πολιτικής και
705,Έξοδα,27701000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,1029-203-0000000 Γενική Γραμματεία Αγροτικής Ανάπτυξης και
706,Έξοδα,94624000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,1029-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
707,Έξοδα,2000000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,1029-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
708,Έξοδα,800000000,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ,1029-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
